timestep,chunk,coord,ncount,temperature
800000,31,0.7625,63.555,293.898
800000,32,0.7875,47.7765,295.491
800000,33,0.8125,48.4245,294.019
800000,34,0.8375,63.264,293.521
800000,35,0.8625,47.3285,291.744
800000,36,0.8875,49.3895,284.561
800000,37,0.9125,62.2515,281.451
800000,38,0.9375,45.9095,280.819
800000,39,0.9625,19.839,280.538
800000,40,0.9875,0.0,
1200000,1,0.0125,0.0,
1200000,2,0.0375,32.0,321.107
1200000,3,0.0625,51.8055,321.008
1200000,4,0.0875,46.043,320.014
1200000,5,0.1125,62.151,319.067
1200000,6,0.1375,49.275,308.512
1200000,7,0.1625,47.408,306.185
1200000,8,0.1875,63.274,307.694
1200000,9,0.2125,48.3755,305.381
1200000,10,0.2375,47.843,305.553
1200000,11,0.2625,63.5045,303.426
1200000,12,0.2875,47.6225,302.945
1200000,13,0.3125,48.7315,302.891
1200000,14,0.3375,62.2705,302.0
1200000,15,0.3625,47.053,301.753
1200000,16,0.3875,50.6485,300.345
1200000,17,0.4125,59.952,302.27
1200000,18,0.4375,46.1385,299.763
1200000,19,0.4625,53.905,302.621
1200000,20,0.4875,56.335,301.167
1200000,21,0.5125,46.204,302.081
1200000,22,0.5375,57.46,298.594
1200000,23,0.5625,52.69,297.633
1200000,24,0.5875,46.3325,300.174
1200000,25,0.6125,60.9695,296.951
1200000,26,0.6375,49.702,297.618
1200000,27,0.6625,47.431,296.264
1200000,28,0.6875,62.8335,296.451
1200000,29,0.7125,48.3945,295.557
1200000,30,0.7375,47.835,293.446
1200000,31,0.7625,63.55,292.884
1200000,32,0.7875,47.789,294.565
1200000,33,0.8125,48.482,291.786
1200000,34,0.8375,63.162,291.666
1200000,35,0.8625,47.4085,291.649
1200000,36,0.8875,49.4205,284.141
1200000,37,0.9125,62.516,281.294
1200000,38,0.9375,44.9645,279.937
1200000,39,0.9625,20.5195,282.148
1200000,40,0.9875,0.0,
1600000,1,0.0125,0.0,
1600000,2,0.0375,32.0,321.461
1600000,3,0.0625,52.6215,319.394
1600000,4,0.0875,45.5965,319.024
1600000,5,0.1125,61.7815,315.431
1600000,6,0.1375,49.6225,306.51
1600000,7,0.1625,47.527,306.595
1600000,8,0.1875,62.8065,306.575
1600000,9,0.2125,48.622,306.363
1600000,10,0.2375,47.7335,305.072
1600000,11,0.2625,63.416,304.653
1600000,12,0.2875,47.6415,302.55
1600000,13,0.3125,48.699,299.733
1600000,14,0.3375,62.485,300.933
1600000,15,0.3625,46.947,303.296
1600000,16,0.3875,50.503,302.21
1600000,17,0.4125,60.2265,299.939
1600000,18,0.4375,46.584,298.254
1600000,19,0.4625,53.187,298.904
1600000,20,0.4875,57.043,296.759
1600000,21,0.5125,46.4145,294.613
1600000,22,0.5375,56.5425,291.601
1600000,23,0.5625,53.5825,294.326
1600000,24,0.5875,45.885,294.073
1600000,25,0.6125,60.52,293.578
1600000,26,0.6375,50.0295,295.011
1600000,27,0.6625,47.2705,293.921
1600000,28,0.6875,62.61,294.31
1600000,29,0.7125,48.514,297.242
1600000,30,0.7375,47.8005,292.641
1600000,31,0.7625,63.5415,292.041
1600000,32,0.7875,47.893,291.503
1600000,33,0.8125,48.3825,291.497
1600000,34,0.8375,63.3095,290.04
1600000,35,0.8625,47.3485,290.163
1600000,36,0.8875,49.313,283.609
1600000,37,0.9125,62.4905,280.321
1600000,38,0.9375,45.35,281.815
1600000,39,0.9625,20.1595,279.334
1600000,40,0.9875,0.0,
2000000,1,0.0125,0.0,
2000000,2,0.0375,32.0,318.404
2000000,3,0.0625,50.9225,318.725
2000000,4,0.0875,47.8335,322.021
2000000,5,0.1125,61.243,316.519
2000000,6,0.1375,49.6505,309.953
2000000,7,0.1625,46.8755,307.654
2000000,8,0.1875,63.413,307.515
2000000,9,0.2125,48.2025,304.415
2000000,10,0.2375,48.0655,305.922
2000000,11,0.2625,63.4725,309.014
2000000,12,0.2875,47.5575,309.541
2000000,13,0.3125,48.7835,308.703
2000000,14,0.3375,62.4985,310.188
2000000,15,0.3625,47.3905,306.809
2000000,16,0.3875,50.0925,304.514
2000000,17,0.4125,60.421,300.671
2000000,18,0.4375,46.075,301.946
2000000,19,0.4625,53.503,301.582
2000000,20,0.4875,56.253,296.789
2000000,21,0.5125,45.9455,297.497
2000000,22,0.5375,57.8015,300.345
2000000,23,0.5625,52.1425,299.12
2000000,24,0.5875,46.3715,297.29
2000000,25,0.6125,61.4845,296.958
2000000,26,0.6375,49.5985,296.363
2000000,27,0.6625,47.1175,295.805
2000000,28,0.6875,63.235,294.856
2000000,29,0.7125,48.2805,295.056
2000000,30,0.7375,47.972,291.935
2000000,31,0.7625,63.63,291.005
2000000,32,0.7875,47.624,288.717
2000000,33,0.8125,48.5465,291.917
2000000,34,0.8375,62.9295,288.605
2000000,35,0.8625,47.7285,290.561
2000000,36,0.8875,49.3395,283.282
2000000,37,0.9125,62.633,281.717
2000000,38,0.9375,43.9435,280.318
2000000,39,0.9625,21.4235,280.253
2000000,40,0.9875,0.0,
2400000,1,0.0125,0.0,
2400000,2,0.0375,32.0,319.459
2400000,3,0.0625,51.867,320.517
2400000,4,0.0875,46.205,319.942
2400000,5,0.1125,61.9275,317.391
2400000,6,0.1375,49.301,308.714
2400000,7,0.1625,47.3425,305.717
2400000,8,0.1875,63.339,304.962
2400000,9,0.2125,48.274,304.605
2400000,10,0.2375,47.865,304.45
2400000,11,0.2625,63.661,300.326
2400000,12,0.2875,47.7675,300.275
2400000,13,0.3125,48.466,301.53
2400000,14,0.3375,62.774,301.659
2400000,15,0.3625,47.1375,304.279
2400000,16,0.3875,50.074,301.826
2400000,17,0.4125,60.65,302.416
2400000,18,0.4375,45.841,300.423
2400000,19,0.4625,53.508,299.208
2400000,20,0.4875,56.4315,298.774
2400000,21,0.5125,46.296,297.069
2400000,22,0.5375,57.272,295.99
2400000,23,0.5625,52.6925,299.199
2400000,24,0.5875,45.962,296.932
2400000,25,0.6125,61.346,298.029
2400000,26,0.6375,49.477,295.687
2400000,27,0.6625,47.4455,295.3
2400000,28,0.6875,63.0535,295.517
2400000,29,0.7125,48.3555,295.353
2400000,30,0.7375,47.8015,290.852
2400000,31,0.7625,63.708,292.332
2400000,32,0.7875,47.8395,291.744
2400000,33,0.8125,48.329,293.451
2400000,34,0.8375,63.2,293.642
2400000,35,0.8625,47.4725,291.933
2400000,36,0.8875,49.318,283.871
2400000,37,0.9125,62.5025,280.353
2400000,38,0.9375,44.972,279.683
2400000,39,0.9625,20.5255,281.626
2400000,40,0.9875,0.0,
2800000,1,0.0125,0.0,
2800000,2,0.0375,32.0,320.713
2800000,3,0.0625,52.262,321.422
2800000,4,0.0875,45.286,321.085
2800000,5,0.1125,62.451,316.916
2800000,6,0.1375,49.233,312.2
2800000,7,0.1625,47.5745,312.508
2800000,8,0.1875,63.1325,310.8
2800000,9,0.2125,48.4295,310.576
2800000,10,0.2375,47.9595,307.885
2800000,11,0.2625,63.259,309.509
2800000,12,0.2875,47.8155,310.153
2800000,13,0.3125,48.679,306.154
2800000,14,0.3375,62.279,307.874
2800000,15,0.3625,46.9605,307.949
2800000,16,0.3875,50.7035,306.106
2800000,17,0.4125,59.9685,305.506
2800000,18,0.4375,46.032,302.288
2800000,19,0.4625,53.9765,303.798
2800000,20,0.4875,56.12,299.56
2800000,21,0.5125,46.511,298.991
2800000,22,0.5375,57.3675,300.201
2800000,23,0.5625,52.817,296.786
2800000,24,0.5875,46.0105,299.602
2800000,25,0.6125,61.164,301.871
2800000,26,0.6375,49.666,301.469
2800000,27,0.6625,47.5745,300.326
2800000,28,0.6875,62.709,298.338
2800000,29,0.7125,48.478,298.1
2800000,30,0.7375,47.846,296.974
2800000,31,0.7625,63.39,296.109
2800000,32,0.7875,47.8525,295.349
2800000,33,0.8125,48.5065,294.838
2800000,34,0.8375,62.988,294.586
2800000,35,0.8625,47.4425,289.704
2800000,36,0.8875,49.5555,283.774
2800000,37,0.9125,62.3235,282.123
2800000,38,0.9375,44.972,280.232
2800000,39,0.9625,20.7045,279.457
2800000,40,0.9875,0.0,
3200000,1,0.0125,0.0,
3200000,2,0.0375,32.0,319.023
3200000,3,0.0625,52.925,320.59
3200000,4,0.0875,44.9775,319.707
3200000,5,0.1125,62.097,316.612
3200000,6,0.1375,49.441,311.474
3200000,7,0.1625,47.8465,310.172
3200000,8,0.1875,62.668,307.541
3200000,9,0.2125,48.755,306.311
3200000,10,0.2375,47.6105,306.937
3200000,11,0.2625,63.4215,305.741
3200000,12,0.2875,47.824,302.606
3200000,13,0.3125,48.5265,304.557
3200000,14,0.3375,62.565,303.847
3200000,15,0.3625,47.2095,304.282
3200000,16,0.3875,50.143,304.64
3200000,17,0.4125,60.423,304.551
3200000,18,0.4375,46.077,304.388
3200000,19,0.4625,53.491,304.71
3200000,20,0.4875,56.5805,306.859
3200000,21,0.5125,46.4125,305.641
3200000,22,0.5375,57.006,305.243
3200000,23,0.5625,53.079,305.399
3200000,24,0.5875,46.1565,306.654
3200000,25,0.6125,60.7595,302.462
3200000,26,0.6375,49.9395,300.488
3200000,27,0.6625,47.4485,300.441
3200000,28,0.6875,62.5785,297.97
3200000,29,0.7125,48.593,295.148
3200000,30,0.7375,47.653,297.122
3200000,31,0.7625,63.574,296.14
3200000,32,0.7875,47.797,297.372
3200000,33,0.8125,48.446,295.509
3200000,34,0.8375,63.2155,294.76
3200000,35,0.8625,47.5085,292.627
3200000,36,0.8875,49.252,285.105
3200000,37,0.9125,62.308,280.737
3200000,38,0.9375,45.8565,280.435
3200000,39,0.9625,19.835,278.843
3200000,40,0.9875,0.0,
3600000,1,0.0125,0.0,
3600000,2,0.0375,32.0,318.788
3600000,3,0.0625,53.3535,319.144
3600000,4,0.0875,44.4165,319.276
3600000,5,0.1125,62.229,316.099
3600000,6,0.1375,49.363,310.416
3600000,7,0.1625,47.405,306.703
3600000,8,0.1875,63.21,307.585
3600000,9,0.2125,48.274,303.074
3600000,10,0.2375,47.966,305.303
3600000,11,0.2625,63.513,305.814
3600000,12,0.2875,47.6445,301.853
3600000,13,0.3125,48.6615,300.047
3600000,14,0.3375,62.4025,300.439
3600000,15,0.3625,47.434,300.389
3600000,16,0.3875,50.147,302.815
3600000,17,0.4125,60.5225,302.458
3600000,18,0.4375,46.1525,303.748
3600000,19,0.4625,53.3025,303.648
3600000,20,0.4875,56.985,302.665
3600000,21,0.5125,46.196,302.249
3600000,22,0.5375,56.82,297.907
3600000,23,0.5625,53.438,297.618
3600000,24,0.5875,45.975,300.493
3600000,25,0.6125,60.557,299.61
3600000,26,0.6375,49.9055,297.831
3600000,27,0.6625,47.2695,295.082
3600000,28,0.6875,62.718,298.0
3600000,29,0.7125,48.3455,296.837
3600000,30,0.7375,47.965,295.466
3600000,31,0.7625,63.55,293.833
3600000,32,0.7875,47.7695,291.065
3600000,33,0.8125,48.5255,289.742
3600000,34,0.8375,63.183,288.142
3600000,35,0.8625,47.331,285.223
3600000,36,0.8875,49.4695,284.394
3600000,37,0.9125,62.141,280.584
3600000,38,0.9375,46.083,280.486
3600000,39,0.9625,19.776,281.656
3600000,40,0.9875,0.0,
4000000,1,0.0125,0.0,
4000000,2,0.0375,32.0,320.228
4000000,3,0.0625,52.8325,317.475
4000000,4,0.0875,44.911,316.077
4000000,5,0.1125,62.2555,314.737
4000000,6,0.1375,49.3155,303.865
4000000,7,0.1625,47.7925,301.251
4000000,8,0.1875,62.8355,302.262
4000000,9,0.2125,48.4155,303.585
4000000,10,0.2375,47.943,305.776
4000000,11,0.2625,63.287,301.911
4000000,12,0.2875,47.732,301.311
4000000,13,0.3125,48.7055,301.272
4000000,14,0.3375,62.458,302.905
4000000,15,0.3625,46.9715,303.648
4000000,16,0.3875,50.5555,300.264
4000000,17,0.4125,60.1925,299.726
4000000,18,0.4375,46.2635,297.776
4000000,19,0.4625,53.5355,299.49
4000000,20,0.4875,56.6975,299.24
4000000,21,0.5125,46.467,299.278
4000000,22,0.5375,56.833,302.06
4000000,23,0.5625,53.3655,302.598
4000000,24,0.5875,46.005,298.081
4000000,25,0.6125,60.624,298.78
4000000,26,0.6375,49.9755,297.465
4000000,27,0.6625,47.4,297.171
4000000,28,0.6875,62.5945,298.032
4000000,29,0.7125,48.5645,292.998
4000000,30,0.7375,47.737,292.951
4000000,31,0.7625,63.4845,295.972
4000000,32,0.7875,47.891,294.745
4000000,33,0.8125,48.376,294.002
4000000,34,0.8375,63.302,291.589
4000000,35,0.8625,47.2505,289.723
4000000,36,0.8875,49.431,283.882
4000000,37,0.9125,62.2595,280.248
4000000,38,0.9375,46.197,280.942
4000000,39,0.9625,19.543,281.328
4000000,40,0.9875,0.0,
