t_ps E_hot_eV E_cold_eV
1140 -441.475278667593 444.120467696042
1150 -445.005633444568 443.540807411578
1160 -450.327660169885 445.376683259737
1170 -453.509595385482 451.642668804106
1180 -454.973242256912 453.043662178573
1190 -458.724190203576 457.892174896042
1200 -461.682244167854 464.808163652635
1210 -464.959799704875 469.200056119126
1220 -467.005527446075 473.034425897935
1230 -474.024467367025 476.667093964547
1240 -478.340380397288 478.414493165388
1250 -478.645917519115 480.878162553245
1260 -484.611073233513 482.635950657518
1270 -489.225158717545 484.77018538581
1280 -493.250853889348 489.051722551352
1290 -497.404098493695 494.344559218652
1300 -501.633608067179 499.670895922837
1310 -503.202528435005 503.321277580536
1320 -509.033274853934 508.043234084577
1330 -515.451198346066 514.601001047183
1340 -520.076190655038 517.698196742893
1350 -524.838277257923 525.585959528577
1360 -530.669676790222 528.499030714453
1370 -532.829275711075 532.493349190062
1380 -537.653290836352 536.441237494964
1390 -539.340228044097 538.750732171885
1400 -546.986541643617 546.832598952848
1410 -550.819153179465 551.189194784993
1420 -549.773324624716 550.729666895578
1430 -555.717376158658 553.678491510484
1440 -559.217277336981 558.354016547895
1450 -561.741650869854 563.37091401697
1460 -566.871452823849 566.321831488065
1470 -570.516898619688 567.956016747976
1480 -575.022943579487 571.932973626137
1490 -578.516696995807 575.635518857188
1500 -582.336552291098 578.025004620469
1510 -584.855234767338 583.577098791802
1520 -588.320009856247 587.206451664493
1530 -590.738304717541 590.390347884266
1540 -595.693156826969 592.957212134941
1550 -597.593361199571 596.547658485855
1560 -601.991287002924 598.786888557493
1570 -606.331416795341 605.894802974429
1580 -608.9183911517 608.791597006622
1590 -612.319014441324 611.099326615637
1600 -616.457074085151 613.529543617379
1610 -619.299528079753 618.546462375664
1620 -620.347022402743 620.257203096289
1630 -624.003456841642 623.113494609411
1640 -628.606461000765 627.438410167836
1650 -631.141709907381 628.051157177355
1660 -634.577756403624 632.57727104588
1670 -639.490610958655 634.096175009139
1680 -644.878987468077 637.466071883767
1690 -645.991243892351 641.954350859026
1700 -651.167158383742 645.661694542655
1710 -655.845510821465 646.855975487914
1720 -658.323869472993 650.832184310643
1730 -659.797911064934 657.473515121494
1740 -662.94877048272 660.338928146419
1750 -666.330281582338 665.128866940835
1760 -669.314248624421 671.925362128075
1770 -673.194285073432 673.675208649592
1780 -676.059866858234 678.449890004574
1790 -683.056418988477 680.015385343489
1800 -683.34614166823 684.89389015537
1810 -687.6265274042 687.121918259056
1820 -690.759138966605 689.593589516856
1830 -694.534077855448 694.47209533351
1840 -695.691098864806 696.208086521697
1850 -702.18143512705 699.353179702042
1860 -705.548128543255 704.241094860419
1870 -704.663256754939 706.946572218154
1880 -709.45662169799 709.395354337506
1890 -713.276095647901 716.225477324976
1900 -719.733734835697 715.937477520017
1910 -723.970397513938 718.768743985141
1920 -727.329946266644 721.567732915367
1930 -733.113248927323 728.827673081016
1940 -735.547820208797 733.805475163555
1950 -739.240974382283 736.0567898689
1960 -742.958725268882 741.717317904132
1970 -746.053567732183 746.149180897135
1980 -752.257831037467 749.245773328291
1990 -754.396355257311 758.399476755106
2000 -757.617874804287 762.526305573296
