timestep,chunk,coord,ncount,temperature
1600000,27,0.6625,84.496,290.234
1600000,28,0.6875,44.641,283.346
1600000,29,0.7125,45.366,282.81
1600000,30,0.7375,69.056,279.975
1600000,31,0.7625,25.721,282.154
1600000,32,0.7875,85.2225,280.188
1600000,33,0.8125,44.8945,280.174
1600000,34,0.8375,45.106,280.339
1600000,35,0.8625,79.2085,279.891
1600000,36,0.8875,10.7915,278.853
1600000,37,0.9125,0.0,
1600000,38,0.9375,0.0,
1600000,39,0.9625,0.0,
1600000,40,0.9875,0.0,
2000000,1,0.0125,0.0,
2000000,2,0.0375,0.0,
2000000,3,0.0625,0.0,
2000000,4,0.0875,0.0,
2000000,5,0.1125,70.2705,319.473
2000000,6,0.1375,24.4655,319.41
2000000,7,0.1625,85.262,320.191
2000000,8,0.1875,44.7505,321.686
2000000,9,0.2125,45.2515,320.549
2000000,10,0.2375,68.778,320.488
2000000,11,0.2625,27.0595,319.255
2000000,12,0.2875,84.1515,317.063
2000000,13,0.3125,44.5085,315.75
2000000,14,0.3375,45.503,308.849
2000000,15,0.3625,68.922,306.03
2000000,16,0.3875,26.991,304.453
2000000,17,0.4125,84.0705,302.349
2000000,18,0.4375,44.5215,305.243
2000000,19,0.4625,45.4955,301.217
2000000,20,0.4875,69.565,301.285
2000000,21,0.5125,26.8075,298.926
2000000,22,0.5375,83.6185,300.528
2000000,23,0.5625,44.533,299.06
2000000,24,0.5875,45.476,295.508
2000000,25,0.6125,69.018,297.896
2000000,26,0.6375,26.4945,296.748
2000000,27,0.6625,84.4755,290.619
2000000,28,0.6875,44.639,285.47
2000000,29,0.7125,45.372,282.504
2000000,30,0.7375,70.6205,281.303
2000000,31,0.7625,24.63,279.561
2000000,32,0.7875,84.7485,280.206
2000000,33,0.8125,44.876,279.789
2000000,34,0.8375,45.125,279.313
2000000,35,0.8625,79.213,279.518
2000000,36,0.8875,10.787,278.3
2000000,37,0.9125,0.0,
2000000,38,0.9375,0.0,
2000000,39,0.9625,0.0,
2000000,40,0.9875,0.0,
2400000,1,0.0125,0.0,
2400000,2,0.0375,0.0,
2400000,3,0.0625,0.0,
2400000,4,0.0875,0.0,
2400000,5,0.1125,70.7795,318.264
2400000,6,0.1375,24.271,319.934
2400000,7,0.1625,84.9455,319.502
2400000,8,0.1875,44.701,319.505
2400000,9,0.2125,45.3035,320.841
2400000,10,0.2375,69.573,319.772
2400000,11,0.2625,26.375,319.827
2400000,12,0.2875,84.0305,317.891
2400000,13,0.3125,44.437,316.343
2400000,14,0.3375,45.584,310.176
2400000,15,0.3625,67.9595,306.271
2400000,16,0.3875,27.5385,302.116
2400000,17,0.4125,84.4955,302.91
2400000,18,0.4375,44.538,303.826
2400000,19,0.4625,45.469,302.421
2400000,20,0.4875,70.1585,300.768
2400000,21,0.5125,26.7795,301.184
2400000,22,0.5375,83.044,298.724
2400000,23,0.5625,44.4525,297.3
2400000,24,0.5875,45.5655,299.433
2400000,25,0.6125,68.9195,295.396
2400000,26,0.6375,27.0215,295.451
2400000,27,0.6625,84.052,290.815
2400000,28,0.6875,44.6575,283.741
2400000,29,0.7125,45.349,281.528
2400000,30,0.7375,69.0245,281.985
2400000,31,0.7625,25.7455,281.006
2400000,32,0.7875,85.229,280.884
2400000,33,0.8125,44.8855,279.339
2400000,34,0.8375,45.1155,280.538
2400000,35,0.8625,79.2665,279.82
2400000,36,0.8875,10.7335,279.96
2400000,37,0.9125,0.0,
2400000,38,0.9375,0.0,
2400000,39,0.9625,0.0,
2400000,40,0.9875,0.0,
2800000,1,0.0125,0.0,
2800000,2,0.0375,0.0,
2800000,3,0.0625,0.0,
2800000,4,0.0875,0.0,
2800000,5,0.1125,69.523,321.042
2800000,6,0.1375,24.912,319.375
2800000,7,0.1625,85.5605,319.35
2800000,8,0.1875,44.7155,321.469
2800000,9,0.2125,45.289,320.373
2800000,10,0.2375,69.9065,319.768
2800000,11,0.2625,26.2925,319.041
2800000,12,0.2875,83.788,317.062
2800000,13,0.3125,44.384,316.486
2800000,14,0.3375,45.629,308.503
2800000,15,0.3625,67.7945,304.354
2800000,16,0.3875,27.552,302.428
2800000,17,0.4125,84.641,300.317
2800000,18,0.4375,44.5405,301.128
2800000,19,0.4625,45.4725,300.624
2800000,20,0.4875,69.656,300.712
2800000,21,0.5125,26.712,299.849
2800000,22,0.5375,83.6,298.753
2800000,23,0.5625,44.423,299.41
2800000,24,0.5875,45.6085,299.987
2800000,25,0.6125,69.2055,298.01
2800000,26,0.6375,26.745,294.81
2800000,27,0.6625,84.0415,291.211
2800000,28,0.6875,44.604,284.11
2800000,29,0.7125,45.404,280.894
2800000,30,0.7375,68.3165,279.299
2800000,31,0.7625,26.152,281.056
2800000,32,0.7875,85.53,279.318
2800000,33,0.8125,44.893,279.225
2800000,34,0.8375,45.1085,280.205
2800000,35,0.8625,79.1795,280.027
2800000,36,0.8875,10.8205,279.321
2800000,37,0.9125,0.0,
2800000,38,0.9375,0.0,
2800000,39,0.9625,0.0,
2800000,40,0.9875,0.0,
3200000,1,0.0125,0.0,
3200000,2,0.0375,0.0,
3200000,3,0.0625,0.0,
3200000,4,0.0875,0.0,
3200000,5,0.1125,71.7025,320.715
3200000,6,0.1375,23.8145,319.445
3200000,7,0.1625,84.4775,319.474
3200000,8,0.1875,44.6985,320.799
3200000,9,0.2125,45.307,319.995
3200000,10,0.2375,69.1875,319.269
3200000,11,0.2625,26.73,318.874
3200000,12,0.2875,84.0725,318.293
3200000,13,0.3125,44.5185,315.624
3200000,14,0.3375,45.4925,307.911
3200000,15,0.3625,68.694,303.679
3200000,16,0.3875,27.123,304.255
3200000,17,0.4125,84.1675,303.055
3200000,18,0.4375,44.5235,303.404
3200000,19,0.4625,45.4915,301.414
3200000,20,0.4875,70.1845,301.266
3200000,21,0.5125,26.622,298.998
3200000,22,0.5375,83.1815,300.445
3200000,23,0.5625,44.4715,302.362
3200000,24,0.5875,45.541,299.065
3200000,25,0.6125,68.768,298.895
3200000,26,0.6375,26.869,294.681
3200000,27,0.6625,84.3585,292.894
3200000,28,0.6875,44.7005,285.689
3200000,29,0.7125,45.303,282.046
3200000,30,0.7375,70.327,281.368
3200000,31,0.7625,24.966,279.789
3200000,32,0.7875,84.7065,279.733
3200000,33,0.8125,44.8895,279.49
3200000,34,0.8375,45.111,279.841
3200000,35,0.8625,79.165,279.009
3200000,36,0.8875,10.835,276.723
3200000,37,0.9125,0.0,
3200000,38,0.9375,0.0,
3200000,39,0.9625,0.0,
3200000,40,0.9875,0.0,
3600000,1,0.0125,0.0,
3600000,2,0.0375,0.0,
3600000,3,0.0625,0.0,
3600000,4,0.0875,0.0,
3600000,5,0.1125,68.7195,320.238
3600000,6,0.1375,25.3025,320.045
3600000,7,0.1625,85.9765,320.199
3600000,8,0.1875,44.739,321.189
3600000,9,0.2125,45.2625,319.733
3600000,10,0.2375,69.387,319.784
3600000,11,0.2625,26.607,319.682
3600000,12,0.2875,83.992,318.62
3600000,13,0.3125,44.3825,315.584
3600000,14,0.3375,45.632,308.795
3600000,15,0.3625,68.2935,305.25
3600000,16,0.3875,27.4455,301.561
3600000,17,0.4125,84.244,300.178
3600000,18,0.4375,44.4255,301.463
3600000,19,0.4625,45.5915,300.57
3600000,20,0.4875,69.0075,299.706
3600000,21,0.5125,27.2715,298.505
3600000,22,0.5375,83.7055,297.253
3600000,23,0.5625,44.4475,297.789
3600000,24,0.5875,45.5675,297.371
3600000,25,0.6125,69.4605,296.473
3600000,26,0.6375,26.627,292.51
3600000,27,0.6625,83.9035,289.957
3600000,28,0.6875,44.6425,284.701
3600000,29,0.7125,45.3665,282.878
3600000,30,0.7375,69.712,281.763
3600000,31,0.7625,25.2995,281.331
3600000,32,0.7875,84.9885,281.179
3600000,33,0.8125,44.878,279.715
3600000,34,0.8375,45.122,280.044
3600000,35,0.8625,79.1645,279.751
3600000,36,0.8875,10.8355,278.148
3600000,37,0.9125,0.0,
3600000,38,0.9375,0.0,
3600000,39,0.9625,0.0,
3600000,40,0.9875,0.0,
4000000,1,0.0125,0.0,
4000000,2,0.0375,0.0,
4000000,3,0.0625,0.0,
4000000,4,0.0875,0.0,
4000000,5,0.1125,70.691,319.731
4000000,6,0.1375,24.034,320.149
4000000,7,0.1625,85.273,320.114
4000000,8,0.1875,44.691,317.27
4000000,9,0.2125,45.311,318.129
4000000,10,0.2375,69.2215,319.36
4000000,11,0.2625,26.7165,317.819
4000000,12,0.2875,84.0455,318.711
4000000,13,0.3125,44.484,313.653
4000000,14,0.3375,45.533,309.796
4000000,15,0.3625,68.3115,305.945
4000000,16,0.3875,27.4295,304.498
4000000,17,0.4125,84.242,302.058
4000000,18,0.4375,44.4955,302.003
4000000,19,0.4625,45.521,301.679
4000000,20,0.4875,69.9835,300.346
4000000,21,0.5125,26.647,297.999
4000000,22,0.5375,83.3495,296.862
4000000,23,0.5625,44.3995,296.336
4000000,24,0.5875,45.6215,295.059
4000000,25,0.6125,68.4945,294.293
4000000,26,0.6375,27.021,293.144
4000000,27,0.6625,84.477,289.908
4000000,28,0.6875,44.6425,283.929
4000000,29,0.7125,45.364,282.753
4000000,30,0.7375,69.0425,281.171
4000000,31,0.7625,25.724,282.362
4000000,32,0.7875,85.233,281.164
4000000,33,0.8125,44.8705,281.207
4000000,34,0.8375,45.13,280.24
4000000,35,0.8625,79.206,279.457
4000000,36,0.8875,10.794,281.933
4000000,37,0.9125,0.0,
4000000,38,0.9375,0.0,
4000000,39,0.9625,0.0,
4000000,40,0.9875,0.0,
