# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 2584.0000000000005
  21 0.5125 40.8155 300.805
  22 0.5375 125.953 299.044
  23 0.5625 67.1175 299.049
  24 0.5875 68.91 297.671
  25 0.6125 104.884 295.919
  26 0.6375 40.0805 295.373
  27 0.6625 127.026 291.371
  28 0.6875 67.448 285.472
  29 0.7125 68.5605 281.584
  30 0.7375 105.902 281.4
  31 0.7625 38.089 279.879
  32 0.7875 128.007 279.962
  33 0.8125 67.7975 281.308
  34 0.8375 68.204 281.068
  35 0.8625 119.922 279.459
  36 0.8875 16.0775 282.828
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2800000 40 2583.9999999999995
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.576 320.241
  6 0.1375 36.231 319.523
  7 0.1625 128.185 320.469
  8 0.1875 67.5745 319.12
  9 0.2125 68.434 319.814
  10 0.2375 104.407 320.165
  11 0.2625 40.4305 318.439
  12 0.2875 127.136 317.481
  13 0.3125 67.194 316.054
  14 0.3375 68.8325 309.354
  15 0.3625 103.23 305.829
  16 0.3875 41.506 301.597
  17 0.4125 127.243 303.011
  18 0.4375 67.262 303.558
  19 0.4625 68.7585 304.241
  20 0.4875 105.566 302.054
  21 0.5125 40.515 301.381
  22 0.5375 125.879 301.419
  23 0.5625 67.074 298.606
  24 0.5875 68.9665 297.592
  25 0.6125 103.719 295.761
  26 0.6375 40.6785 295.036
  27 0.6625 127.593 290.709
  28 0.6875 67.4285 285.226
  29 0.7125 68.581 279.676
  30 0.7375 105.132 281.154
  31 0.7625 38.5065 278.592
  32 0.7875 128.358 280.503
  33 0.8125 67.7985 279.906
  34 0.8375 68.204 280.04
  35 0.8625 119.68 279.557
  36 0.8875 16.3205 279.599
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3200000 40 2584
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.618 319.691
  6 0.1375 36.149 319.513
  7 0.1625 128.228 320.588
  8 0.1875 67.5865 319.891
  9 0.2125 68.4195 318.305
  10 0.2375 105.135 317.749
  11 0.2625 39.871 317.296
  12 0.2875 126.978 317.769
  13 0.3125 67.2445 315.523
  14 0.3375 68.771 307.004
  15 0.3625 103.522 306.096
  16 0.3875 41.1725 301.592
  17 0.4125 127.291 302.454
  18 0.4375 67.2865 299.822
  19 0.4625 68.728 301.034
  20 0.4875 106.334 301.411
  21 0.5125 40.114 298.417
  22 0.5375 125.534 298.796
  23 0.5625 67.1865 297.556
  24 0.5875 68.8325 296.447
  25 0.6125 104.448 296.601
  26 0.6375 40.1465 293.445
  27 0.6625 127.396 291.11
  28 0.6875 67.495 285.354
  29 0.7125 68.5135 282.142
  30 0.7375 105.363 280.599
  31 0.7625 38.067 280.627
  32 0.7875 128.569 279.68
  33 0.8125 67.849 280.417
  34 0.8375 68.152 278.832
  35 0.8625 120.003 279.273
  36 0.8875 15.997 279.848
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3600000 40 2584
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 107.249 319.711
  6 0.1375 36.1625 319.438
  7 0.1625 128.583 319.048
  8 0.1875 67.55 319.758
  9 0.2125 68.456 319.699
  10 0.2375 104.184 319.913
  11 0.2625 40.406 320.893
  12 0.2875 127.381 317.908
  13 0.3125 67.13 316.915
  14 0.3375 68.8985 307.584
  15 0.3625 103.412 304.613
  16 0.3875 41.2685 303.115
  17 0.4125 127.294 301.946
  18 0.4375 67.234 302.634
  19 0.4625 68.7905 300.292
  20 0.4875 105.587 300.61
  21 0.5125 40.7295 300.81
  22 0.5375 125.659 300.262
  23 0.5625 67.17 298.642
  24 0.5875 68.855 297.46
  25 0.6125 104.305 296.311
  26 0.6375 40.344 294.735
  27 0.6625 127.341 291.084
  28 0.6875 67.4955 283.228
  29 0.7125 68.5145 281.829
  30 0.7375 106.112 281.012
  31 0.7625 37.944 281.162
  32 0.7875 127.944 281.037
  33 0.8125 67.8125 279.72
  34 0.8375 68.188 279.167
  35 0.8625 119.96 280.5
  36 0.8875 16.0395 281.179
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
4000000 40 2583.9999999999995
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 105.576 319.953
  6 0.1375 37.516 319.873
  7 0.1625 128.9 320.062
  8 0.1875 67.5555 320.659
  9 0.2125 68.452 318.369
  10 0.2375 104.641 319.808
  11 0.2625 40.2815 318.676
  12 0.2875 127.052 318.632
  13 0.3125 67.1465 314.842
  14 0.3375 68.8795 309.26
  15 0.3625 103.772 305.318
  16 0.3875 40.968 303.613
  17 0.4125 127.238 302.128
  18 0.4375 67.1795 302.102
  19 0.4625 68.842 299.984
  20 0.4875 105.195 298.445
  21 0.5125 40.3475 299.066
  22 0.5375 126.434 297.629
  23 0.5625 67.2105 298.298
  24 0.5875 68.8125 296.919
  25 0.6125 104.113 295.978
  26 0.6375 40.6 294.988
  27 0.6625 127.278 290.794
  28 0.6875 67.46 284.502
  29 0.7125 68.549 282.258
  30 0.7375 105.579 281.178
  31 0.7625 38.2 281.132
  32 0.7875 128.219 281.671
  33 0.8125 67.8025 280.363
  34 0.8375 68.199 279.325
  35 0.8625 120.01 279.927
  36 0.8875 15.9895 280.005
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
