# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 1548.0000000000002
  36 0.8875 41.8 295.32
  37 0.9125 36.003 292.561
  38 0.9375 47.997 284.34
  39 0.9625 36 278.496
  40 0.9875 0 0
2000000 40 1548.0000000000002
  1 0.0125 0 0
  2 0.0375 36.001 317.725
  3 0.0625 47.996 317.912
  4 0.0875 36.003 311.608
  5 0.1125 41.9205 303.591
  6 0.1375 42.0795 304.348
  7 0.1625 36.0275 306.628
  8 0.1875 47.935 308.125
  9 0.2125 36.0375 307.572
  10 0.2375 41.939 304.503
  11 0.2625 42.061 305.923
  12 0.2875 36.083 305.54
  13 0.3125 47.8725 305.803
  14 0.3375 36.0445 305.385
  15 0.3625 41.972 304.679
  16 0.3875 42.028 303.67
  17 0.4125 36.083 301.003
  18 0.4375 47.85 301.52
  19 0.4625 36.067 298.436
  20 0.4875 41.9835 298.849
  21 0.5125 42.0165 299.439
  22 0.5375 36.0585 301.229
  23 0.5625 47.8585 302.09
  24 0.5875 36.083 301.418
  25 0.6125 42.043 295.969
  26 0.6375 41.957 295.134
  27 0.6625 36.0515 296.997
  28 0.6875 47.868 291.894
  29 0.7125 36.0805 290.768
  30 0.7375 42.198 293.597
  31 0.7625 41.802 296.794
  32 0.7875 36.027 292.685
  33 0.8125 47.953 293.836
  34 0.8375 36.02 290.753
  35 0.8625 42.209 291.92
  36 0.8875 41.791 287.561
  37 0.9125 36.0015 290.354
  38 0.9375 47.998 282.94
  39 0.9625 36.0005 280.969
  40 0.9875 0 0
2400000 40 1548
  1 0.0125 0 0
  2 0.0375 36.002 319.454
  3 0.0625 47.9925 317.776
  4 0.0875 36.0055 305.24
  5 0.1125 41.664 302.282
  6 0.1375 42.336 303.945
  7 0.1625 36.0485 305.384
  8 0.1875 47.9205 304.355
  9 0.2125 36.031 304.88
  10 0.2375 41.9935 302.179
  11 0.2625 42.0065 302.022
  12 0.2875 36.059 300.263
  13 0.3125 47.8925 299.82
  14 0.3375 36.0485 300.331
  15 0.3625 42.086 299.412
  16 0.3875 41.914 299.543
  17 0.4125 36.0735 299.946
  18 0.4375 47.879 298.266
  19 0.4625 36.0475 295.62
  20 0.4875 42.0335 297.353
  21 0.5125 41.9665 296.925
  22 0.5375 36.064 298.451
  23 0.5625 47.8925 297.075
  24 0.5875 36.0435 298.237
  25 0.6125 41.738 293.925
  26 0.6375 42.262 295.426
  27 0.6625 36.044 295.986
  28 0.6875 47.8905 294.972
  29 0.7125 36.0655 293.325
  30 0.7375 41.862 293.468
  31 0.7625 42.138 292.941
  32 0.7875 36.0385 294.722
  33 0.8125 47.933 292.624
  34 0.8375 36.0285 293.117
  35 0.8625 42.2435 291.663
  36 0.8875 41.7565 288.91
  37 0.9125 36 286.222
  38 0.9375 47.999 281.823
  39 0.9625 36.001 280.665
  40 0.9875 0 0
2800000 40 1547.9999999999998
  1 0.0125 0 0
  2 0.0375 36 321.038
  3 0.0625 47.9965 316.795
  4 0.0875 36.0035 307.129
  5 0.1125 41.759 306.536
  6 0.1375 42.241 307.829
  7 0.1625 36.022 307.107
  8 0.1875 47.938 303.398
  9 0.2125 36.04 308.58
  10 0.2375 41.818 306.603
  11 0.2625 42.182 306.797
  12 0.2875 36.042 304.159
  13 0.3125 47.8985 302.307
  14 0.3375 36.0595 305.654
  15 0.3625 41.8825 302.483
  16 0.3875 42.1175 304.59
  17 0.4125 36.0415 304.059
  18 0.4375 47.9105 301.929
  19 0.4625 36.048 300.203
  20 0.4875 41.7985 298.905
  21 0.5125 42.2015 300.882
  22 0.5375 36.0565 302.029
  23 0.5625 47.8965 304.941
  24 0.5875 36.047 303.225
  25 0.6125 41.801 300.972
  26 0.6375 42.199 299.559
  27 0.6625 36.041 299.293
  28 0.6875 47.931 299.53
  29 0.7125 36.028 296.237
  30 0.7375 41.869 294.443
  31 0.7625 42.131 293.742
  32 0.7875 36.0345 295.549
  33 0.8125 47.9515 297.22
  34 0.8375 36.014 296.239
  35 0.8625 42.0045 294.432
  36 0.8875 41.9955 294.134
  37 0.9125 36.001 289.834
  38 0.9375 47.999 281.776
  39 0.9625 36 280.908
  40 0.9875 0 0
3200000 40 1548
  1 0.0125 0 0
  2 0.0375 36 319.939
  3 0.0625 47.9955 317.678
  4 0.0875 36.0045 310.469
  5 0.1125 41.7775 311.972
  6 0.1375 42.2225 310.424
  7 0.1625 36.015 307.614
  8 0.1875 47.9405 309.095
  9 0.2125 36.0445 308.084
  10 0.2375 41.837 311.603
  11 0.2625 42.163 308.005
  12 0.2875 36.031 306.905
  13 0.3125 47.9015 302.769
  14 0.3375 36.0675 306.655
  15 0.3625 41.81 306.466
  16 0.3875 42.19 306.822
  17 0.4125 36.047 304.169
  18 0.4375 47.85 301.804
  19 0.4625 36.103 303.839
  20 0.4875 41.8305 304.05
  21 0.5125 42.1695 301.845
  22 0.5375 36.0505 298.093
  23 0.5625 47.876 299.659
  24 0.5875 36.0735 299.598
  25 0.6125 41.8525 302.29
  26 0.6375 42.1475 301.137
  27 0.6625 36.036 299.501
  28 0.6875 47.926 296.746
  29 0.7125 36.038 297.309
  30 0.7375 41.9065 297.696
  31 0.7625 42.0935 301.047
  32 0.7875 36.025 299.183
  33 0.8125 47.927 298.227
  34 0.8375 36.048 294.835
  35 0.8625 42.0425 293.649
  36 0.8875 41.9575 295.096
  37 0.9125 36.001 291.594
  38 0.9375 47.9985 283.01
  39 0.9625 36.0005 280.221
  40 0.9875 0 0
3600000 40 1548
  1 0.0125 0 0
  2 0.0375 36.0005 317.045
  3 0.0625 47.9955 317.601
  4 0.0875 36.004 309.404
  5 0.1125 41.7775 306.469
  6 0.1375 42.2225 309.881
  7 0.1625 36.019 309.986
  8 0.1875 47.9375 306.704
  9 0.2125 36.0435 310.127
  10 0.2375 41.9465 307.547
  11 0.2625 42.0535 303.264
  12 0.2875 36.057 304.674
  13 0.3125 47.8685 304.734
  14 0.3375 36.0745 301.156
  15 0.3625 42.0685 302.015
  16 0.3875 41.9315 306.346
  17 0.4125 36.076 301.348
  18 0.4375 47.8335 299.439
  19 0.4625 36.0905 300.173
  20 0.4875 42.03 302.234
  21 0.5125 41.97 296.834
  22 0.5375 36.073 297.499
  23 0.5625 47.861 297.801
  24 0.5875 36.066 296.604
  25 0.6125 41.992 301.165
  26 0.6375 42.008 300.733
  27 0.6625 36.0715 296.023
  28 0.6875 47.841 300.558
  29 0.7125 36.0875 301.259
  30 0.7375 42.001 297.392
  31 0.7625 41.999 297.466
  32 0.7875 36.0425 297.985
  33 0.8125 47.9055 297.111
  34 0.8375 36.052 296.039
  35 0.8625 42.1925 290.076
  36 0.8875 41.8075 289.239
  37 0.9125 36.002 291.392
  38 0.9375 47.9975 282.542
  39 0.9625 36.0005 280.676
  40 0.9875 0 0
4000000 40 1548.0000000000005
  1 0.0125 0 0
  2 0.0375 36.001 317.829
  3 0.0625 47.989 317.65
  4 0.0875 36.01 311.393
  5 0.1125 41.5145 309.122
  6 0.1375 42.4855 311.784
  7 0.1625 36.1005 309.263
  8 0.1875 47.7855 309.365
  9 0.2125 36.114 307.4
  10 0.2375 41.6725 306.908
  11 0.2625 42.3275 302.801
  12 0.2875 36.303 303.46
  13 0.3125 47.445 303.277
  14 0.3375 36.252 307.725
  15 0.3625 41.7295 302.452
  16 0.3875 42.2705 302.367
  17 0.4125 36.3795 302.901
  18 0.4375 47.2315 300.578
  19 0.4625 36.389 302.454
  20 0.4875 41.9045 302.353
  21 0.5125 42.0955 302.833
  22 0.5375 36.4345 303.408
  23 0.5625 47.1855 302.515
  24 0.5875 36.3805 301.15
  25 0.6125 42.0965 302.787
  26 0.6375 41.9025 304.837
  27 0.6625 36.29 302.337
  28 0.6875 47.411 301.1
  29 0.7125 36.2995 297.941
  30 0.7375 42.082 302.205
  31 0.7625 41.918 299.885
  32 0.7875 36.1025 303.051
  33 0.8125 47.7995 297.869
  34 0.8375 36.098 297.582
  35 0.8625 42.2855 296.049
  36 0.8875 41.7145 296.012
  37 0.9125 36.008 293.181
  38 0.9375 47.9915 282.596
  39 0.9625 36.0005 280.036
  40 0.9875 0 0
