run_id,timestamp,gpu_usage_pct,cpu_usage_pct,gpu_temp_c,cpu_temp_c,ram_usage_pct
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:33:07,,20.9,,55.6,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:34:07,,20.8,,55.86666666666667,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:35:07,,20.8,,55.733333333333334,65.5
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:36:07,,20.8,,56.266666666666666,65.5
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:37:07,,20.9,,55.86666666666667,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:38:07,,20.9,,55.733333333333334,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:39:07,,20.8,,55.86666666666667,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:40:07,,20.8,,55.86666666666667,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:41:07,,21.0,,55.93333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:42:07,,20.7,,55.46666666666667,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:43:07,,20.8,,55.93333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:44:07,,20.8,,56.2,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:45:07,,20.9,,56.2,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:46:07,,20.8,,55.93333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:47:07,,20.9,,55.8,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:48:07,,20.8,,55.93333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:49:07,,20.9,,56.13333333333333,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:50:07,,20.8,,55.86666666666667,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:51:08,,20.9,,55.86666666666667,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:52:08,,20.9,,55.53333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:53:08,,20.8,,55.86666666666667,65.8
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:54:08,,20.8,,55.2,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:55:08,,20.8,,55.93333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:56:08,,20.7,,55.2,65.6
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:57:08,,20.9,,55.53333333333333,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:58:08,,20.8,,55.666666666666664,65.7
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T14:59:08,,20.7,,55.93333333333333,65.8
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:00:08,,20.9,,56.13333333333333,66.0
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:01:08,,21.3,,56.333333333333336,65.9
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:02:08,,20.8,,55.93333333333333,66.0
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:03:08,,20.9,,56.333333333333336,66.0
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:04:08,,20.7,,56.2,66.0
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:05:08,,20.8,,56.4,65.9
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:06:08,,20.8,,55.733333333333334,65.2
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:07:08,,20.8,,56.06666666666667,65.3
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:08:08,,20.7,,55.86666666666667,65.2
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:09:08,,20.8,,55.733333333333334,65.1
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:10:08,,20.8,,55.666666666666664,65.1
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:11:08,,20.9,,55.93333333333333,64.9
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:12:08,,20.6,,56.2,64.9
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:13:08,,20.9,,55.93333333333333,65.0
[ABORTED]-RUN-0001-20260901072804Z,2026-09-01T15:14:08,,20.9,,56.2,64.9
