# Chunk-averaged data for fix fp and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_tatom
400000 40 1710.0000000000002
  20 0.4875 70.1585 300.768
  21 0.5125 26.7795 301.184
  22 0.5375 83.044 298.724
  23 0.5625 44.4525 297.3
  24 0.5875 45.5655 299.433
  25 0.6125 68.9195 295.396
  26 0.6375 27.0215 295.451
  27 0.6625 84.052 290.815
  28 0.6875 44.6575 283.741
  29 0.7125 45.349 281.528
  30 0.7375 69.0245 281.985
  31 0.7625 25.7455 281.006
  32 0.7875 85.229 280.884
  33 0.8125 44.8855 279.339
  34 0.8375 45.1155 280.538
  35 0.8625 79.2665 279.82
  36 0.8875 10.7335 279.96
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
2800000 40 1709.9999999999998
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 69.523 321.042
  6 0.1375 24.912 319.375
  7 0.1625 85.5605 319.35
  8 0.1875 44.7155 321.469
  9 0.2125 45.289 320.373
  10 0.2375 69.9065 319.768
  11 0.2625 26.2925 319.041
  12 0.2875 83.788 317.062
  13 0.3125 44.384 316.486
  14 0.3375 45.629 308.503
  15 0.3625 67.7945 304.354
  16 0.3875 27.552 302.428
  17 0.4125 84.641 300.317
  18 0.4375 44.5405 301.128
  19 0.4625 45.4725 300.624
  20 0.4875 69.656 300.712
  21 0.5125 26.712 299.849
  22 0.5375 83.6 298.753
  23 0.5625 44.423 299.41
  24 0.5875 45.6085 299.987
  25 0.6125 69.2055 298.01
  26 0.6375 26.745 294.81
  27 0.6625 84.0415 291.211
  28 0.6875 44.604 284.11
  29 0.7125 45.404 280.894
  30 0.7375 68.3165 279.299
  31 0.7625 26.152 281.056
  32 0.7875 85.53 279.318
  33 0.8125 44.893 279.225
  34 0.8375 45.1085 280.205
  35 0.8625 79.1795 280.027
  36 0.8875 10.8205 279.321
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3200000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 71.7025 320.715
  6 0.1375 23.8145 319.445
  7 0.1625 84.4775 319.474
  8 0.1875 44.6985 320.799
  9 0.2125 45.307 319.995
  10 0.2375 69.1875 319.269
  11 0.2625 26.73 318.874
  12 0.2875 84.0725 318.293
  13 0.3125 44.5185 315.624
  14 0.3375 45.4925 307.911
  15 0.3625 68.694 303.679
  16 0.3875 27.123 304.255
  17 0.4125 84.1675 303.055
  18 0.4375 44.5235 303.404
  19 0.4625 45.4915 301.414
  20 0.4875 70.1845 301.266
  21 0.5125 26.622 298.998
  22 0.5375 83.1815 300.445
  23 0.5625 44.4715 302.362
  24 0.5875 45.541 299.065
  25 0.6125 68.768 298.895
  26 0.6375 26.869 294.681
  27 0.6625 84.3585 292.894
  28 0.6875 44.7005 285.689
  29 0.7125 45.303 282.046
  30 0.7375 70.327 281.368
  31 0.7625 24.966 279.789
  32 0.7875 84.7065 279.733
  33 0.8125 44.8895 279.49
  34 0.8375 45.111 279.841
  35 0.8625 79.165 279.009
  36 0.8875 10.835 276.723
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
3600000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 68.7195 320.238
  6 0.1375 25.3025 320.045
  7 0.1625 85.9765 320.199
  8 0.1875 44.739 321.189
  9 0.2125 45.2625 319.733
  10 0.2375 69.387 319.784
  11 0.2625 26.607 319.682
  12 0.2875 83.992 318.62
  13 0.3125 44.3825 315.584
  14 0.3375 45.632 308.795
  15 0.3625 68.2935 305.25
  16 0.3875 27.4455 301.561
  17 0.4125 84.244 300.178
  18 0.4375 44.4255 301.463
  19 0.4625 45.5915 300.57
  20 0.4875 69.0075 299.706
  21 0.5125 27.2715 298.505
  22 0.5375 83.7055 297.253
  23 0.5625 44.4475 297.789
  24 0.5875 45.5675 297.371
  25 0.6125 69.4605 296.473
  26 0.6375 26.627 292.51
  27 0.6625 83.9035 289.957
  28 0.6875 44.6425 284.701
  29 0.7125 45.3665 282.878
  30 0.7375 69.712 281.763
  31 0.7625 25.2995 281.331
  32 0.7875 84.9885 281.179
  33 0.8125 44.878 279.715
  34 0.8375 45.122 280.044
  35 0.8625 79.1645 279.751
  36 0.8875 10.8355 278.148
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
4000000 40 1710
  1 0.0125 0 0
  2 0.0375 0 0
  3 0.0625 0 0
  4 0.0875 0 0
  5 0.1125 70.691 319.731
  6 0.1375 24.034 320.149
  7 0.1625 85.273 320.114
  8 0.1875 44.691 317.27
  9 0.2125 45.311 318.129
  10 0.2375 69.2215 319.36
  11 0.2625 26.7165 317.819
  12 0.2875 84.0455 318.711
  13 0.3125 44.484 313.653
  14 0.3375 45.533 309.796
  15 0.3625 68.3115 305.945
  16 0.3875 27.4295 304.498
  17 0.4125 84.242 302.058
  18 0.4375 44.4955 302.003
  19 0.4625 45.521 301.679
  20 0.4875 69.9835 300.346
  21 0.5125 26.647 297.999
  22 0.5375 83.3495 296.862
  23 0.5625 44.3995 296.336
  24 0.5875 45.6215 295.059
  25 0.6125 68.4945 294.293
  26 0.6375 27.021 293.144
  27 0.6625 84.477 289.908
  28 0.6875 44.6425 283.929
  29 0.7125 45.364 282.753
  30 0.7375 69.0425 281.171
  31 0.7625 25.724 282.362
  32 0.7875 85.233 281.164
  33 0.8125 44.8705 281.207
  34 0.8375 45.13 280.24
  35 0.8625 79.206 279.457
  36 0.8875 10.794 281.933
  37 0.9125 0 0
  38 0.9375 0 0
  39 0.9625 0 0
  40 0.9875 0 0
